deltaYaw,deltaPitch,accelYaw,accelPitch,jerkYaw,jerkPitch,label
-2.80774,-3.2445,2.18378,0.0,8.23602,-1.18549,1
2.24622,-2.99492,5.05396,0.24958,2.87018,0.24958,1
2.99493,-1.68464,0.74872,1.31028,-4.30524,1.0607,1
0.62396,-0.81112,-2.37097,0.87352,-3.11969,-0.43676,1
-3.99323,-0.31197,-4.61719,0.49915,-2.24622,-0.37437,1
-1.18549,0.68634,2.80774,0.99831,7.42493,0.49915,1
-4.18042,1.0607,-2.99493,0.37436,-5.80267,-0.62394,1
2.74536,-0.62394,6.92578,-1.68464,9.92072,-2.059,1
-0.68634,-1.24788,-3.4317,-0.62394,-10.35748,1.0607,1
-9.6087,-3.43168,-8.92236,-2.1838,-5.49066,-1.55985,1
-7.79926,-4.05562,1.80945,-0.62394,10.73181,1.55986,1
-11.97968,-2.30858,-4.18042,1.74704,-5.98987,2.37098,1
-7.05054,1.43507,4.92914,3.74365,9.10956,1.99661,1
-15.53613,2.87013,-8.4856,1.43507,-13.41473,-2.30858,1
-18.40625,4.30519,-2.87012,1.43506,5.61548,-0.0,1
-21.08923,3.86843,-2.68298,-0.43676,0.18713,-1.87182,1
-0.18719,2.43337,20.90204,-1.43506,23.58502,-0.9983,1
2.74536,2.93253,2.93256,0.49915,-17.96948,1.93422,1
-3.99323,2.93253,-6.73859,0.0,-9.67114,-0.49915,1
-1.37268,2.37098,2.62054,-0.56155,9.35913,-0.56155,1
0.0,0.62394,1.37268,-1.74704,-1.24786,-1.18549,1
-3.18213,-1.93422,-3.18213,-2.55816,-4.55481,-0.81112,1
4.30518,-2.24619,7.4873,-0.31197,10.66943,2.24619,1
1.87183,-0.62394,-2.43335,1.62225,-9.92065,1.93422,1
-5.49066,-0.87352,-7.36249,-0.24958,-4.92914,-1.87182,1
-2.99493,-0.81112,2.49573,0.0624,9.85822,0.31197,1
1.12311,0.62394,4.11804,1.43507,1.62231,1.37267,1
1.3103,0.74873,0.18719,0.12479,-3.93085,-1.31028,1
0.06238,0.87352,-1.24792,0.12479,-1.43512,0.0,1
-6.3642,1.74704,-6.42657,0.87352,-5.17865,0.74873,1
3.99323,2.30858,10.35742,0.56155,16.784,-0.31197,1
7.30011,3.05731,3.30688,0.74873,-7.05054,0.18718,1
10.29504,2.30858,2.99493,-0.74873,-0.31195,-1.49746,1
15.59851,1.31028,5.30347,-0.99831,2.30853,-0.24958,1
17.47034,-3.2445,1.87183,-4.55477,-3.43164,-3.55647,1
30.13635,5.42829,12.66602,8.67279,10.79419,13.22756,1
19.09259,2.49577,-11.04376,-2.93252,-23.70978,-11.60531,1
19.09259,-1.93422,0.0,-4.42999,11.04376,-1.49747,1
7.61206,-1.12309,-11.48053,0.81113,-11.48053,5.24112,1
2.18378,-0.62394,-5.42828,0.49915,6.05225,-0.31197,1
-0.62396,-0.99831,-2.80774,-0.37437,2.62054,-0.87352,1
0.49915,-1.0607,1.12311,-0.06239,3.93085,0.31197,1
11.66772,-2.37098,11.16858,-1.31028,10.04547,-1.24789,1
-3.99323,-1.68464,-15.66095,0.68634,-26.82953,1.99662,1
-2.24622,-2.74534,1.74701,-1.0607,17.40796,-1.74704,1
6.05225,-4.36759,8.29846,-1.62225,6.55145,-0.56155,1
3.4317,-4.99153,-2.62054,-0.62394,-10.91901,0.99831,1
3.93085,-3.49407,0.49915,1.49746,3.11969,2.1214,1
3.61884,-2.55816,-0.31201,0.93591,-0.81116,-0.56155,1
-3.93085,-1.74704,-7.54968,0.81112,-7.23767,-0.12479,1
-0.74872,-1.0607,3.18213,0.68634,10.73181,-0.12479,1
5.49066,-1.62225,6.23938,-0.56155,3.05725,-1.24789,1
2.43335,-1.87183,-3.05731,-0.24958,-9.29669,0.31197,1
3.93085,-1.18549,1.4975,0.68634,4.55481,0.93591,1
-2.9325,-0.81112,-6.86334,0.37437,-8.36084,-0.31197,1
0.56152,-0.74873,3.49402,0.06239,10.35736,-0.31197,1
0.06238,-0.74873,-0.49915,0.0,-3.99316,-0.06239,1
10.91895,-1.93422,10.85657,-1.18549,11.35571,-1.18549,1
-3.36926,-0.37436,-14.28821,1.55985,-25.14478,2.74534,1
-5.74023,1.68464,-2.37097,2.05901,11.91724,0.49915,1
-3.24451,1.80943,2.49573,0.12479,4.8667,-1.93422,1
0.99829,2.37098,4.2428,0.56155,1.74707,0.43676,1
2.9325,2.1838,1.9342,-0.18718,-2.30859,-0.74873,1
0.87354,2.80774,-2.05896,0.62394,-3.99316,0.81112,1
-5.5531,3.74365,-6.42664,0.93591,-4.36768,0.31197,1
-2.68292,4.92914,2.87018,1.18549,9.29681,0.24958,1
-5.11633,4.36759,-2.43341,-0.56155,-5.30359,-1.74704,1
-2.74536,4.67956,2.37097,0.31197,4.80438,0.87352,1
-9.48389,5.67787,-6.73853,0.99831,-9.1095,0.68633,1
-42.98956,6.61378,-33.50568,0.93591,-26.76715,-0.0624,1
-57.02826,7.73687,-14.0387,1.12309,19.46698,0.18718,1
-20.65247,3.49407,36.37579,-4.2428,50.41449,-5.36589,1
8.42322,1.80943,29.07568,-1.68464,-7.30011,2.55816,1
8.61041,1.49746,0.18719,-0.31197,-28.88849,1.37267,1
8.54797,1.43507,-0.06244,-0.06239,-0.24963,0.24958,1
1.55988,-0.62394,-6.9881,-2.05901,-6.92566,-1.99661,1
1.68463,-1.68464,0.12476,-1.0607,7.11285,0.99831,1
4.99152,-2.55816,3.30688,-0.87352,3.18213,0.18718,1
-3.05731,-4.36759,-8.04883,-1.80943,-11.35571,-0.93591,1
-1.9342,-5.86505,1.12311,-1.49746,9.17194,0.31197,1
-1.06073,-6.80096,0.87347,-0.93591,-0.24963,0.56155,1
-4.2428,-5.98984,-3.18207,0.81112,-4.05554,1.74703,1
1.06073,-5.98984,5.30353,0.0,8.4856,-0.81112,1
-1.9342,-1.80943,-2.99493,4.18041,-8.29846,4.18041,1
-8.42322,-1.80943,-6.48901,0.0,-3.49408,-4.18041,1
-4.30518,-0.37436,4.11804,1.43507,10.60706,1.43507,1
-5.42828,0.06239,-1.12311,0.43676,-5.24115,-0.99831,1
1.12311,0.62394,6.55139,0.56155,7.6745,0.12479,1
-3.99323,-0.68634,-5.11633,-1.31028,-11.66772,-1.87182,1
-4.11804,-0.12479,-0.12482,0.56155,4.99152,1.87182,1
-4.30518,-0.62394,-0.18713,-0.49915,-0.06232,-1.0607,1
3.4317,-0.68634,7.73688,-0.0624,7.92401,0.43675,1
0.24957,-1.49746,-3.18213,-0.81112,-10.91901,-0.74873,1
-0.93591,-2.49577,-1.18549,-0.99831,1.99664,-0.18718,1
-3.05731,-3.61886,-2.1214,-1.1231,-0.93591,-0.12479,1
-2.68292,-2.05901,0.37439,1.55986,2.49579,2.68295,1
1.18549,-1.49746,3.86841,0.56155,3.49402,-0.99831,1
4.49237,-1.87182,3.30688,-0.37436,-0.56152,-0.93591,1
2.37097,-0.62394,-2.1214,1.24788,-5.42828,1.62225,1
-3.18213,0.87352,-5.5531,1.49746,-3.4317,0.24958,1
-2.68292,0.87352,0.49921,0.0,6.05231,-1.49746,1
-2.99493,1.93422,-0.31201,1.0607,-0.81122,1.0607,1
10.29504,2.1214,13.28998,0.18718,13.60199,-0.87352,1
3.68127,0.87352,-6.61377,-1.24788,-19.90375,-1.43507,1
-9.67108,-1.74704,-13.35236,-2.62056,-6.73859,-1.37267,1
1.9342,-2.37098,11.60529,-0.62394,24.95764,1.99662,1
1.74701,-3.30689,-0.18719,-0.93591,-11.79248,-0.31197,1
2.55817,-1.55985,0.81116,1.74704,0.99835,2.68295,1
3.30688,-0.62394,0.74872,0.93591,-0.06244,-0.81112,1
-3.61884,0.68633,-6.92572,1.31028,-7.67444,0.37436,1
-2.55817,1.12309,1.06067,0.43676,7.98639,-0.87352,1
-0.12482,1.24788,2.43335,0.12479,1.37268,-0.31197,1
5.74023,1.68464,5.86505,0.43676,3.4317,0.31197,1
2.9325,1.49746,-2.80774,-0.18718,-8.67279,-0.62394,1
0.56152,1.93422,-2.37097,0.43676,0.43677,0.62394,1
-8.2984,1.87182,-8.85992,-0.0624,-6.48895,-0.49916,1
-6.80096,1.31028,1.49744,-0.56155,10.35736,-0.49915,1
3.74365,-1.0607,10.54462,-2.37098,9.04718,-1.80943,1
-3.80603,-1.62225,-7.54968,-0.56155,-18.0943,1.80943,1
-36.25098,6.55138,-32.44495,8.17363,-24.89526,8.73518,1
-46.35883,6.11462,-10.10785,-0.43676,22.3371,-8.61039,1
-2.30859,3.86844,44.05023,-2.24619,54.15808,-1.80943,1
5.92743,2.37098,8.23602,-1.49746,-35.81421,0.74873,1
2.30859,1.55985,-3.61884,-0.81113,-11.85486,0.68633,1
-3.05731,0.81112,-5.36591,-0.74873,-1.74707,0.0624,1
2.87012,0.68634,5.92743,-0.12479,11.29333,0.62394,1
-3.74365,0.74873,-6.61377,0.06239,-12.5412,0.18718,1
-1.37268,-0.81112,2.37097,-1.55985,8.98474,-1.62225,1
3.80603,-2.1838,5.17871,-1.37267,2.80774,0.18718,1
-3.05731,-4.11802,-6.86334,-1.93422,-12.04205,-0.56155,1
-2.99493,-5.24111,0.06238,-1.12309,6.92572,0.81113,1
-3.30688,-4.05562,-0.31195,1.18549,-0.37433,2.30858,1
2.87012,-3.2445,6.177,0.81112,6.48895,-0.37437,1
-0.31195,-2.55816,-3.18207,0.68634,-9.35907,-0.12479,1
-3.05731,-1.37267,-2.74536,1.18549,0.43671,0.49915,1
-3.11969,-0.62394,-0.06238,0.74873,2.68298,-0.43675,1
-2.87012,-0.24958,0.24957,0.37436,0.31195,-0.37437,1
1.68463,0.81112,4.55475,1.0607,4.30518,0.68634,1
-3.11969,0.74873,-4.80432,-0.06239,-9.35907,-1.12309,1
0.93591,0.74873,4.0556,0.0,8.85992,0.06239,1
-0.99829,-1.24788,-1.9342,-1.99661,-5.98981,-1.99661,1
-7.98645,-2.24619,-6.98816,-0.99831,-5.05396,0.99831,1
-0.43677,-2.24619,7.54968,0.0,14.53784,0.99831,1
3.49408,-0.68634,3.93085,1.55985,-3.61884,1.55985,1
-4.30518,0.81112,-7.79926,1.49746,-11.7301,-0.06239,1
-5.98987,1.12309,-1.68469,0.31197,6.11456,-1.18549,1
0.06238,1.55985,6.05225,0.43676,7.73694,0.12479,1
-0.68634,2.24619,-0.74872,0.68633,-6.80096,0.24957,1
1.68463,1.55985,2.37097,-0.68634,3.11969,-1.37267,1
-2.99493,1.80943,-4.67957,0.24958,-7.05054,0.93591,1
-9.7959,2.74534,-6.80096,0.93591,-2.1214,0.68634,1
3.74365,2.55816,13.53955,-0.18718,20.34052,-1.1231,1
-5.61548,2.87013,-9.35913,0.31197,-22.89868,0.49915,1
-13.53955,3.2445,-7.92407,0.37437,1.43506,0.0624,1
-22.39948,4.49238,-8.85992,1.24788,-0.93585,0.87352,1
-37.74847,6.61378,-15.349,2.1214,-6.48907,0.87352,1
-31.25946,5.67786,6.48901,-0.93592,21.83801,-3.05732,1
-18.71826,3.1821,12.5412,-2.49577,6.05219,-1.55985,1
-9.48389,-1.49746,9.23438,-4.67956,-3.30682,-2.18379,1
-4.30518,-1.31028,5.17871,0.18718,-4.05566,4.86674,1
-3.99323,-1.68464,0.31195,-0.37436,-4.86676,-0.56154,1
-1.80945,-1.37267,2.18378,0.31197,1.87183,0.68633,1
6.48901,-1.93422,8.29846,-0.56155,6.11469,-0.87351,1
6.05225,-2.30858,-0.43677,-0.37436,-8.73523,0.18718,1
-5.36591,-3.61886,-11.41815,-1.31028,-10.98138,-0.93592,1
-1.74701,-5.42829,3.6189,-1.80943,15.03705,-0.49915,1
-0.43677,-5.80265,1.31024,-0.37436,-2.30865,1.43507,1
-1.06073,-4.11802,-0.62396,1.68464,-1.9342,2.059,1
4.74194,-3.68126,5.80267,0.43676,6.42664,-1.24788,1
-0.87354,-2.55816,-5.61548,1.1231,-11.41815,0.68634,1
-5.98987,-1.87182,-5.11633,0.68634,0.49915,-0.43676,1
-1.99658,-0.81112,3.99329,1.0607,9.10962,0.37436,1
3.99323,-0.87352,5.98981,-0.0624,1.99652,-1.12309,1
0.68634,-0.81112,-3.30688,0.06239,-9.29669,0.12479,1
0.49915,-0.74873,-0.18719,0.0624,3.11969,0.0,1
-5.05396,-0.99831,-5.5531,-0.24958,-5.36591,-0.31197,1
-4.2428,-1.43507,0.81116,-0.43676,6.36426,-0.18718,1
-0.49915,-1.93422,3.74365,-0.49915,2.9325,-0.06239,1
-0.06238,-1.37267,0.43677,0.56155,-3.30688,1.0607,1
-6.73859,0.99831,-6.67621,2.37098,-7.11298,1.80943,1
-9.48389,1.99661,-2.7453,0.99831,3.93091,-1.37267,1
-6.73859,1.80943,2.7453,-0.18718,5.4906,-1.18549,1
-5.61548,2.05901,1.12311,0.24957,-1.62219,0.43676,1
-5.42834,1.62225,0.18713,-0.43676,-0.93597,-0.68633,1
-7.30017,1.43507,-1.87183,-0.18718,-2.05896,0.24957,1
-9.23438,1.87183,-1.9342,0.43676,-0.06238,0.62394,1
-11.04382,1.49746,-1.80945,-0.37437,0.12476,-0.81113,1
-9.92065,-0.06239,1.12317,-1.55985,2.93262,-1.18549,1
-4.74194,-0.99831,5.17871,-0.93591,4.05554,0.62394,1
-7.92407,-2.49577,-3.18213,-1.49746,-8.36084,-0.56155,1
-9.35913,-3.05731,-1.43506,-0.56155,1.74707,0.93591,1
-6.42664,-1.37267,2.9325,1.68464,4.36755,2.24619,1
-3.74365,-0.62394,2.68298,0.74873,-0.24951,-0.93591,1
-3.43164,0.74873,0.31201,1.37267,-2.37097,0.62394,1
-4.30518,1.24788,-0.87354,0.49915,-1.18555,-0.87352,1
-11.48047,2.62055,-7.17529,1.37267,-6.30176,0.87352,1
-7.05054,2.30858,4.42993,-0.31197,11.60522,-1.68464,1
0.43677,3.2445,7.4873,0.93591,3.05737,1.24788,1
-12.41638,3.93083,-12.85315,0.68634,-20.34045,-0.24958,1
-15.59851,3.61886,-3.18213,-0.31197,9.67102,-0.99831,1
-8.11121,-1.18549,7.4873,-4.80435,10.66943,-4.49237,1
-12.41638,-3.30689,-4.30518,-2.1214,-11.79248,2.68295,1
2.43335,-3.93083,14.84973,-0.62394,19.15491,1.49746,1
3.30688,-2.62055,0.87354,1.31028,-13.9762,1.93422,1
2.30859,-1.55985,-0.99829,1.0607,-1.87183,-0.24958,1
-2.24622,-1.31028,-4.55481,0.24958,-3.55652,-0.81112,1
-0.87354,-0.24958,1.37268,1.0607,5.92749,0.81112,1
1.9342,0.68634,2.80774,0.93591,1.43506,-0.12479,1
5.86499,-0.43676,3.93079,-1.1231,1.12305,-2.05901,1
-0.43677,0.0,-6.30176,0.43676,-10.23254,1.55986,1
-1.87183,-0.68634,-1.43506,-0.68634,4.8667,-1.1231,1
-2.62061,-0.99831,-0.74878,-0.31197,0.68628,0.37437,1
8.11121,-2.62055,10.73181,-1.62225,11.48059,-1.31028,1
0.06238,-2.30858,-8.04883,0.31197,-18.78064,1.93422,1
0.81116,-2.49577,0.74878,-0.18718,8.79761,-0.49915,1
-0.93591,-0.99831,-1.74707,1.49746,-2.49585,1.68464,1
-1.74707,-0.74873,-0.81116,0.24958,0.93591,-1.24788,1
4.67957,-1.12309,6.42664,-0.37436,7.23779,-0.62394,1
2.9325,-0.12479,-1.74707,0.99831,-8.17371,1.37267,1
1.80945,0.62394,-1.12305,0.74873,0.62402,-0.24958,1
-1.9342,0.0624,-3.74365,-0.56155,-2.62061,-1.31028,1
0.43677,1.12309,2.37097,1.0607,6.11462,1.62225,1
3.05737,1.43506,2.62061,0.31197,0.24963,-0.74873,1
3.18213,1.62225,0.12476,0.18718,-2.49585,-0.12479,1
3.55652,0.74873,0.37439,-0.87352,0.24963,-1.0607,1
-2.87012,-1.0607,-6.42664,-1.80943,-6.80103,-0.93591,1
1.80945,-2.05901,4.67957,-0.9983,11.1062,0.81113,1
8.4856,0.99831,6.67615,3.05731,1.99658,4.05562,1
12.10449,2.05901,3.6189,1.0607,-3.05725,-1.99661,1
13.35229,2.93253,1.2478,0.87352,-2.37109,-0.18718,1
14.91223,5.86505,1.55994,2.93253,0.31213,2.05901,1
19.84131,6.30181,4.92908,0.43676,3.36914,-2.49577,1
1.68469,4.55477,-18.15662,-1.74704,-23.08569,-2.18379,1
1.49744,4.36759,-0.18726,-0.18718,17.96936,1.55985,1
5.24109,4.18041,3.74365,-0.18718,3.93091,0.0,1
-1.99658,2.93253,-7.23767,-1.24788,-10.98132,-1.0607,1
-5.30347,1.62225,-3.30688,-1.31028,3.93079,-0.06239,1
5.24109,-1.80943,10.54456,-3.43168,13.85144,-2.1214,1
5.5531,-2.49577,0.31201,-0.68634,-10.23254,2.74534,1
-3.80603,-1.0607,-9.35913,1.43507,-9.67114,2.1214,1
-5.80261,0.93591,-1.99658,1.99661,7.36255,0.56155,1
-6.92578,1.1231,-1.12317,0.18718,0.87341,-1.80943,1
-2.55811,1.12309,4.36768,-0.0,5.49084,-0.18719,1
-2.49573,1.93422,0.06238,0.81113,-4.3053,0.81113,1
-5.92749,1.80943,-3.43176,-0.12479,-3.49414,-0.93592,1
-11.35571,2.43337,-5.42822,0.62394,-1.99646,0.74873,1
-5.24109,1.49746,6.11462,-0.93591,11.54285,-1.55985,1
-17.47034,3.11971,-12.22925,1.62224,-18.34387,2.55815,1
-13.72668,-2.37098,3.74365,-5.49068,15.9729,-7.11293,1
-10.10791,-2.80774,3.61877,-0.43676,-0.12488,5.05393,1
-12.85315,-4.92914,-2.74524,-2.1214,-6.36401,-1.68465,1
-10.04541,-3.43168,2.80774,1.49746,5.55298,3.61886,1
-4.11804,-2.74534,5.92737,0.68634,3.11963,-0.81112,1
0.87354,-2.30858,4.99158,0.43676,-0.93579,-0.24958,1
-1.06067,-2.49577,-1.9342,-0.18718,-6.92578,-0.62394,1
-4.18042,-1.93422,-3.11975,0.56155,-1.18555,0.74873,1
-8.17358,-2.37098,-3.99316,-0.43676,-0.87341,-0.9983,1
2.87012,-1.12309,11.0437,1.24788,15.03687,1.68464,1
-0.12476,-0.68634,-2.99487,0.43676,-14.03857,-0.81113,1
-7.42493,-1.1231,-7.30017,-0.43676,-4.3053,-0.87352,1
-2.99487,-1.31028,4.43005,-0.18718,11.73022,0.24958,1
-6.61377,-2.37098,-3.6189,-1.0607,-8.04895,-0.87352,1
-0.6239,-2.99492,5.98987,-0.62394,9.60876,0.43676,1
1.12305,-1.49746,1.74695,1.49746,-4.24292,2.1214,1
-0.56152,-0.81112,-1.68457,0.68634,-3.43152,-0.81112,1
-4.61719,-0.87352,-4.05566,-0.0624,-2.37109,-0.74873,1
-2.05896,1.24788,2.55823,2.1214,6.61389,2.1838,1
-0.99829,1.74704,1.06067,0.49916,-1.49756,-1.62225,1
0.87354,2.24619,1.87183,0.49915,0.81116,-0.0,1
2.37097,2.68295,1.49744,0.43676,-0.37439,-0.06239,1
-7.67444,3.11971,-10.04541,0.43676,-11.54285,-0.0,1
-8.23608,2.93253,-0.56165,-0.18718,9.48376,-0.62394,1
-2.05896,0.62394,6.17712,-2.30859,6.73877,-2.12141,1
-9.04712,-2.1214,-6.98816,-2.74534,-13.16528,-0.43675,1
-6.30176,-2.30858,2.74536,-0.18718,9.73352,2.55816,1
-6.48901,1.1231,-0.18726,3.43168,-2.93262,3.61886,1
-7.17529,1.74704,-0.68628,0.62394,-0.49902,-2.80774,1
0.0,1.93422,7.17529,0.18718,7.86157,-0.43676,1
-0.56152,2.37098,-0.56152,0.43676,-7.73682,0.24957,1
-3.30688,2.30858,-2.74536,-0.06239,-2.18384,-0.49915,1
-4.55481,1.80943,-1.24792,-0.49915,1.49744,-0.43676,1
-9.1095,2.49577,-4.55469,0.68634,-3.30676,1.18549,1
1.62219,1.93422,10.73169,-0.56155,15.28638,-1.24788,1
1.74707,1.55985,0.12488,-0.37437,-10.60681,0.18718,1
0.6239,0.68634,-1.12317,-0.87352,-1.24805,-0.49915,1
-3.24451,-2.24619,-3.86841,-2.93253,-2.74524,-2.05901,1
-3.05737,-3.11971,0.18713,-0.87352,4.05554,2.05901,1
0.31201,-0.68634,3.36938,2.43337,3.18225,3.30688,1
3.05737,0.24958,2.74536,0.93591,-0.62402,-1.49746,1
3.6189,-0.43676,0.56152,-0.68634,-2.18384,-1.62225,1
-1.80945,0.81112,-5.42834,1.24788,-5.98987,1.93422,1
-0.99829,0.99831,0.81116,0.18718,6.2395,-1.0607,1
2.68298,1.37267,3.68127,0.37436,2.87012,0.18718,1
1.37268,2.1838,-1.3103,0.81113,-4.99158,0.43676,1
9.73352,2.74534,8.36084,0.56155,9.67114,-0.24958,1
8.23608,1.68464,-1.49744,-1.0607,-9.85828,-1.62225,1
-1.18555,-0.62394,-9.42163,-2.30859,-7.92419,-1.24789,1
5.67786,-3.36929,6.8634,-2.74534,16.28503,-0.43676,1
7.11292,-4.30519,1.43506,-0.93591,-5.42834,1.80943,1
12.41638,-3.36928,5.30347,0.93591,3.86841,1.87182,1
-0.99829,-1.68464,-13.41467,1.68464,-18.71814,0.74873,1
0.74878,-1.1231,1.74707,0.56155,15.16174,-1.12309,1
6.8634,0.99831,6.11462,2.1214,4.36755,1.55986,1
8.73523,1.68464,1.87183,0.68634,-4.2428,-1.43507,1
4.61719,1.18549,-4.11804,-0.49915,-5.98987,-1.18549,1
7.86169,1.62225,3.24451,0.43676,7.36255,0.93591,1
15.03699,2.37098,7.17529,0.74873,3.93079,0.31198,1
9.35913,-1.62225,-5.67786,-3.99323,-12.85315,-4.74196,1
9.73352,-3.36929,0.37439,-1.74704,6.05225,2.24619,1
0.6239,-4.30519,-9.10962,-0.93591,-9.48401,0.81113,1
-1.43506,-5.98984,-2.05896,-1.68464,7.05066,-0.74873,1
-2.62061,-2.30858,-1.18555,3.68126,0.87341,5.3659,1
-0.6239,-0.81112,1.9967,1.49746,3.18225,-2.1838,1
1.43506,-0.74873,2.05896,0.06239,0.06226,-1.43507,1
0.0,0.87352,-1.43506,1.62225,-3.49402,1.55986,1
-5.5531,1.68464,-5.5531,0.81112,-4.11804,-0.81113,1
-7.30017,1.87182,-1.74707,0.18718,3.80603,-0.62394,1
-2.9325,1.80943,4.36768,-0.06239,6.11475,-0.24957,1
1.3103,2.43337,4.2428,0.62394,-0.12488,0.68634,1
-5.36584,2.62056,-6.67615,0.18718,-10.91895,-0.43676,1
-4.36755,2.37098,0.99829,-0.24958,7.67444,-0.43676,1
-1.3103,1.18549,3.05725,-1.18549,2.05896,-0.93591,1
-11.41809,1.74704,-10.10779,0.56155,-13.16504,1.74704,1
-9.29675,3.11971,2.12134,1.37267,12.22913,0.81112,1
-19.65417,4.67956,-10.35742,1.55986,-12.47876,0.18719,1
-24.95764,4.80435,-5.30347,0.12479,5.05396,-1.43507,1
-2.62061,3.1821,22.33704,-1.62225,27.6405,-1.74704,1
-1.24792,3.2445,1.37268,0.0624,-20.96436,1.68465,1
5.67786,2.43337,6.92578,-0.81113,5.5531,-0.87353,1
1.24792,2.74534,-4.42993,0.31197,-11.35571,1.12309,1
-1.18555,1.93422,-2.43347,-0.81112,1.99646,-1.12309,1
-5.5531,2.30859,-4.36755,0.37437,-1.93408,1.18549,1
-43.98792,7.11293,-38.43481,4.80434,-34.06726,4.42998,1
-32.88171,-5.3035,11.1062,-12.41644,49.54102,-17.22078,1
-4.61719,-4.92914,28.26453,0.37437,17.15833,12.7908,1
9.35913,-3.74365,13.97632,1.18549,-14.28821,0.81112,1
-1.74707,-3.30689,-11.1062,0.43676,-25.08252,-0.74873,1
-0.56152,-3.93083,1.18555,-0.62394,12.29175,-1.0607,1
2.62061,-3.2445,3.18213,0.68634,1.99658,1.31028,1
4.11804,-3.36928,1.49744,-0.12479,-1.68469,-0.81112,1
0.93591,-3.2445,-3.18213,0.12479,-4.67957,0.24957,1
-2.87012,-3.2445,-3.80603,0.0,-0.6239,-0.12479,1
-8.54797,-3.43168,-5.67786,-0.18718,-1.87183,-0.18718,1
9.172,-3.49407,17.71997,-0.06239,23.39783,0.12479,1
3.68127,-3.11971,-5.49072,0.37437,-23.21069,0.43676,1
-6.55139,-3.49407,-10.23267,-0.37437,-4.74194,-0.74873,1
-8.67273,-2.55816,-2.12134,0.93591,8.11133,1.31028,1
4.61719,-0.93591,13.28992,1.62225,15.41125,0.68633,1
2.30859,0.81112,-2.30859,1.74704,-15.59851,0.12479,1
0.68628,0.62394,-1.62231,-0.18718,0.68628,-1.93422,1
-3.36926,0.68634,-4.05554,0.06239,-2.43323,0.24957,1
-2.99487,-0.68634,0.37439,-1.37267,4.42993,-1.43507,1
-0.87354,-0.74873,2.12134,-0.06239,1.74695,1.31028,1
0.24963,-0.62394,1.12317,0.12479,-0.99817,0.18718,1
4.42993,-0.74873,4.1803,-0.12479,3.05713,-0.24957,1
-2.99487,-0.74873,-7.4248,0.0,-11.6051,0.12479,1
-3.6189,-0.81112,-0.62402,-0.06239,6.80078,-0.06239,1
-1.18555,-1.62225,2.43335,-0.81113,3.05737,-0.74873,1
3.43164,-1.62225,4.61719,0.0,2.18384,0.81113,1
2.9325,-0.81112,-0.49915,0.81112,-5.11633,0.81112,1
-0.93591,0.74873,-3.86841,1.55985,-3.36926,0.74873,1
-6.42664,1.62225,-5.49072,0.87352,-1.62231,-0.68633,1
-2.55811,1.80943,3.86853,0.18718,9.35925,-0.68634,1
3.49402,2.43337,6.05212,0.62394,2.18359,0.43676,1
-1.18555,3.1821,-4.67957,0.74873,-10.73169,0.12479,1
-6.98816,3.61886,-5.80261,0.43676,-1.12305,-0.31197,1
-0.93591,3.11971,6.05225,-0.49915,11.85486,-0.93591,1
-4.61719,2.93253,-3.68127,-0.18718,-9.73352,0.31197,1
-12.354,2.80774,-7.73682,-0.12479,-4.05554,0.06239,1
-6.36426,-0.93591,5.98975,-3.74365,13.72656,-3.61886,1
-8.85999,-1.99661,-2.49573,-1.0607,-8.48547,2.68295,1
-30.94751,6.17702,-22.08752,8.17363,-19.5918,9.23433,1
-27.26624,5.17871,3.68127,-0.99831,25.7688,-9.17194,1
-3.74365,4.30519,23.52258,-0.87352,19.84131,0.12479,1
49.97766,7.36251,53.72131,3.05732,30.19873,3.93084,1
57.0282,6.67617,7.05054,-0.68634,-46.67078,-3.74366,1
-0.31201,1.62225,-57.34021,-5.05392,-64.39075,-4.36758,1
-5.86499,0.99831,-5.55298,-0.62394,51.78723,4.42999,1
8.67273,-0.24958,14.53772,-1.24789,20.0907,-0.62395,1
4.92908,-0.81113,-3.74365,-0.56155,-18.28137,0.68634,1
15.41138,-2.24619,10.4823,-1.43506,14.22595,-0.87351,1
23.58496,-4.05562,8.17358,-1.80943,-2.30872,-0.37437,1
12.91553,-3.68125,-10.66943,0.37437,-18.84302,2.1838,1
15.349,-3.93083,2.43347,-0.24958,13.10291,-0.62395,1
17.9071,-3.11971,2.55811,0.81113,0.12463,1.06071,1
4.74194,-2.55816,-13.16516,0.56155,-15.72327,-0.24958,1
2.68298,-2.37098,-2.05896,0.18718,11.1062,-0.37437,1
1.3103,-2.74534,-1.37268,-0.37436,0.68628,-0.56154,1
5.92749,-3.05731,4.61719,-0.31197,5.98987,0.06239,1
5.92749,-2.30858,0.0,0.74873,-4.61719,1.0607,1
-0.56152,-1.49746,-6.48901,0.81112,-6.48901,0.06239,1
-2.12146,-1.18549,-1.55994,0.31197,4.92908,-0.49915,1
-3.24451,-1.43507,-1.12305,-0.24958,0.43689,-0.56155,1
5.5531,-2.93253,8.79761,-1.49746,9.92065,-1.24788,1
-2.55811,-4.05562,-8.11121,-1.12309,-16.90881,0.37437,1
-2.18384,-2.05901,0.37427,1.99661,8.48547,3.11971,1
-8.11121,-1.80943,-5.92737,0.24958,-6.30164,-1.74704,1
-4.18042,-0.62394,3.93079,1.18549,9.85815,0.93591,1
